# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 Bank02__max_failures_allowed=1 Bank02__sector_A_i0=500 beta=0.02 default_seed=18776 eta=0.2 Firms02__A_i0=1.0 Firms02__K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_Bank02__deposits_and_networth=0 threshold_Bank02_rupt=0 w=1.0
  t,Bank02_L,Bank02_A,Bank02_D,Bank02_PROFITS,Bank02_BD,Firms02_K,Firms02_A,Firms02_L,Firms02_PROFITS,Firms02_Y,Firms02_R,Firms02_I,Firms02_GAMMA,Firms02_U,Firms02_DK,Firms02_OL,Firms02_GAP_OF_L,Firms02_DL,Firms02_FAIL
660,5034550.394042539,402764.03152340313,4631786.362519137,-10.34878622723863,4.757357508908369,6.097332448922328,413.24947902000264,3.4474614245903505,-48.70854970116004,6.279654005716283,0.0025852482320720175,-526.8662393677972,1.0041305531165625,0.9538001330455684,34.99927079315819,5027975.996948275,0.0,-489.2472695292978,6
661,5039923.205191673,403193.8564153338,4636729.348776339,-2.157073266978319,3.5660698151809926,6.245703682045636,447.9472905993829,4.217222157962391,23.940454070471716,6.428025238839591,0.003626841298405956,-435.47021124507603,1.0024493139317445,1.0185852541233398,23.77487779006902,5034320.825392804,0.0,-371.9039848609605,2
662,5045618.723005305,403649.4978404244,4641969.225164881,-8.352415768649061,2.1210957292338084,6.2149291749919735,444.0912409639144,4.026588837586799,-9.422119450649472,6.3972507317859275,0.010480018929711198,-491.123181959651,1.0035796648310469,0.973946670156832,34.01244984709409,5039663.214667868,0.0,-450.46810436996464,3
663,5051465.189491834,404117.2151593467,4647347.974332487,-9.301194003561669,8.49026178426363,6.0727617573717,388.14913636541723,3.8227142106943868,-61.0632003277309,6.255083314165655,0.013167659112540841,-451.84983631881124,1.0082228365650185,0.9775862736515292,19.45575223095384,5045382.560500259,0.0,-432.28695482485745,3
664,5056923.574913323,404553.88599306584,4652369.688920257,4.5088683830610865,4.022852432233465,6.177105239645377,394.7439075638975,4.464204651561314,-4.89549058578333,6.359426796439332,0.005739655725597652,-425.714951652213,1.005041693941708,1.060882535180325,3.450884189443242,5051236.023911196,0.0,-347.1577058138632,3
665,5062273.120188968,404981.8496151175,4657291.270573851,-9.764532865846986,71.31019182253007,6.02495972122646,298.9706396157086,4.741921878319378,-102.79612038042247,6.207281278020415,0.005128950256697373,-495.5816155043678,1.0056891648364485,0.9327429342319299,0.14840260430140817,5056677.526311781,0.0,-404.83593089660997,3
666,5067105.758366775,405368.46066934196,4661737.297697432,-8.160095393421528,8.942027713542018,6.025270329723765,370.123460089893,3.7757453694276344,-3.1573713483456984,6.207591886517719,0.0061302666003540665,-397.60697407151866,1.0012381956168113,1.0326060605159164,3.3788585879690185,5062069.281162226,0.0,-361.7882299883332,5
667,5072114.184142611,405769.1347314089,4666345.049411202,-8.277815573370852,9.478408799413902,6.071120075852722,400.0124195982459,3.501138298038103,15.946931794811094,6.253441632646676,0.002928916876411198,-417.1637543488717,1.0015302798085413,1.006952835300844,7.609910173293752,5066906.897347957,0.0,-388.9896919354281,4
668,5077675.201015793,406214.0160812634,4671461.1849345295,-7.300972280163883,13.248433437588128,5.8454225751232824,314.1260424746248,3.4507025580268227,-99.36478592303507,6.0277441319172365,0.009505740646583041,-429.63590999501344,1.0026431801262188,0.9769805006979297,17.82593246308092,5071905.473346124,0.0,-436.46327071609284,3
669,5082304.608125703,406584.36865005625,4675720.239475647,-5.665253110947121,0.4577407143893575,6.199728038671612,409.43802771038503,4.420971142859537,79.06355179817189,6.382049595465566,0.0021182357927151045,-388.34951565473585,1.0069266250445073,1.053442896174313,-35.42451901806389,5077499.699933442,0.0,-284.1010754263829,1
670,5088330.049113127,407066.4039290502,4681263.645184077,-9.740670603066462,0.0,6.10057153350368,431.8025819791421,2.660964434960806,20.906813554367762,6.282893090297634,0.0008935622295744995,-479.76499448455655,1.0021430723940223,1.052349104757557,17.43197986678488,5082088.469385314,0.0,-473.9850810705504,0
671,5093795.374982256,407503.6299985805,4686291.744983676,-8.322640763767076,0.0,6.216195237943017,474.45752075154627,3.270962609973727,42.65493877240409,6.398516794736971,0.0032277760416374555,-411.9344396008423,1.0008935622295745,1.0595726623022548,34.1782259688697,5088126.025242431,0.0,-418.53116956464015,0
672,5099726.553970809,407978.12431766477,4691748.429653144,-9.936747295023826,12.586010513987034,6.035220195582527,394.712090868092,3.14323489041258,-79.74542988345414,6.217541752376482,0.0010099005755647658,-453.7211909764772,1.0032277760416375,0.9934765171485707,47.073008870200844,5093564.928480627,0.0,-470.0394506537492,1
673,5104837.010384437,408386.96083075495,4696450.049553682,-1.9548208876186592,1.6486702940416662,6.3300812464673415,469.4308316310291,4.519300223500452,61.1327302489501,6.5124028032612955,0.003028706334208487,-398.31679619645735,1.0005248860359415,0.970246427932302,23.972371617249337,5099527.402997996,0.0,-321.0166403248818,1
674,5110569.511648708,408845.5609318966,4701723.950716811,-10.064744071168347,39.19512047709121,6.04296100315873,353.6797697381993,4.211511293685978,-118.39973218687153,6.225282559952684,0.0076971178459755265,-519.9512618551329,1.0030047899632946,0.9736893623707978,45.38378157984458,5104559.541457507,0.0,-491.7242228261492,4
675,5115094.864101824,409207.58912814595,4705887.274973678,-6.731320465197956,29.364352052496553,6.051216177953756,343.3325324007385,4.3981042978321,-53.54235781455222,6.233537734747711,0.007719511536918664,-416.3553637066872,1.0023266874615042,0.9361546127917199,10.843970327832388,5110371.4063806785,0.0,-318.8190075638394,7
676,5120585.799739013,409646.8639791211,4710938.935759893,-8.885213482565636,1.4146595040683643,6.024643989500515,403.5233094073303,2.2996907141371956,23.826424954095714,6.20696554629447,0.0028577780507889534,-436.90454772527175,1.0070282166775906,1.0150136538496213,-14.112326758585283,5114882.890593615,0.0,-439.69696819635016,4
677,5125812.421104101,410064.99368832813,4715747.427415773,-8.590766517898986,0.0,5.952126798908146,375.58025060024346,2.196126549131759,-33.3577183111553,6.134448355702101,0.0009525576042373465,-413.8576518864912,1.0023121419016607,1.047135835154949,16.905686061883916,5120387.803149936,0.0,-420.3880125756468,0
678,5130456.250344024,410436.5000275219,4720019.7503165025,-7.626905682719167,9.65131683188293,6.313216231162559,499.7644922407718,3.952250446287807,124.18424164052789,6.495537787956514,0.005981166916929254,-378.6713744772875,1.0009525576042373,1.0347338644573414,5.898999292627587,5125623.392810827,0.0,-336.32353299646053,3
679,5137669.392346244,411013.55138769955,4726655.840958545,-11.706957353396943,1.1649810519119876,6.148550792271411,462.71099376485785,1.6729038813311135,-49.70481530779662,6.330872349065366,0.0016122554744349817,-492.7922523562868,1.0027324452575637,0.9310264699169564,66.6525115501443,5130185.88647207,0.0,-585.597643289015,1
680,5142840.576580975,411427.246126478,4731413.330454498,-7.189477591550725,0.0,6.313101355533659,498.8627125774112,3.968228828269854,33.986737760641304,6.495422912327614,0.0019189640204664664,-423.59388986320954,1.0013810706704127,1.023065794414796,48.90902437223843,5137483.725293161,0.0,-368.21595507477,0
681,5149057.277250227,411924.58218001813,4737132.695070208,-7.450362384839652,0.0,6.089494797163238,408.16937517026497,3.49738853538815,-90.69333740714607,6.271816353957193,0.006557061429961644,-489.35905022302626,1.0019189640204664,1.0090181075319626,62.39443154940105,5142617.3351695165,0.0,-470.45501878865156,0
682,5153686.351677961,412294.9081342369,4741391.443543724,-5.731213116823874,42.26451128270122,5.90564543973671,272.72377313046417,4.547332574469281,-135.4456020398008,6.087966996530665,0.004962035495325922,-438.7534448706384,1.0065570614299617,0.8899901967624908,2.44501524870146,5148843.830901534,0.0,-315.0310225144175,2
683,5143943.25422047,411515.4603376376,4732427.793882832,-1119.9408593069143,17.56578300356356,6.090291022012077,340.6132309666766,4.614493213406645,23.624946553511215,6.272612578806031,3.131346111590969,-395.8020624424698,1.0030458688021209,1.0728520504726944,-31.508448192500783,5153516.062686338,10.585751281952652,-263.717788274431,3
684,5325488.224549222,426039.05796393775,4899449.166585284,-8.764912213212805,186.3700491084668,5.675074266651309,282.06794416055334,2.2451723816819134,-79.11106980968671,5.857395823445265,0.003832373831980169,-483.61161586994285,4.130689441125481,1.0502774453650046,-64.04318924328763,5143692.819651188,0.0,-487.7222985521203,1
685,5332216.375203277,426577.31001626217,4905639.065187015,-10.705133351893796,0.0,6.106655147453735,437.86886659801615,2.394803987742539,-31.569126671004305,6.28897670424769,0.0013908848456185437,-441.14548851701664,1.00403237383198,0.9452400716637743,41.73454780344686,5325250.926402379,0.0,-535.5589216150768,0
686,5337197.313707279,426975.7850965823,4910221.528610697,-7.782996789226226,0.44421492516579697,6.127783639529223,423.64103988908386,3.548984204919484,-14.22782670893212,6.310105196323178,0.0036022937519010713,-413.5098713200144,1.0013908848456186,0.9950071076247904,35.32504364651,5332045.355490873,0.0,-370.9746962805016,2
687,5342309.587305197,427384.76698441576,4914924.82032078,-7.775587154463827,0.8874250321393333,6.178383250725152,455.01745560728295,3.3030057286141634,28.93220079303316,6.360704807519107,0.0020133070330761713,-436.56708462175357,1.0025613624552479,0.8505319641227875,24.31091218277991,5337008.011037286,0.0,-390.05647119004783,2
688,5348076.980353349,427846.1584282679,4920230.821925081,-9.477974380309082,3.498496683931839,6.132612362233935,429.60973542171115,3.434896726091676,-28.295145217711067,6.31493391902789,0.012496815704261281,-445.29674058468237,1.0017415993210625,0.9837923613381687,43.61682032070091,5342105.303964727,0.0,-446.4408028076533,4
689,5353221.95343526,428257.7562748208,4924964.19716044,-8.84006017648048,19.383427949811807,6.184604523488499,429.9269968741346,4.012665041300392,-7.18123523150841,6.366926080282454,0.001597651945350711,-448.1172189907465,1.0027630113100705,1.012842072281693,28.78324067203863,5347892.932247473,0.0,-386.13898403839124,2
690,5358783.977138058,428702.71817104466,4930081.258967014,-8.9657348625264,3.3181060464503718,6.134137319176409,448.78201638848896,2.5304308465209924,-2.528408435457429,6.316458875970363,0.0012321472355394192,-431.3502044576274,1.0014629911765593,0.9229986805564667,41.528593836591575,5353010.681506273,0.0,-445.71011195996675,2
691,5364365.256486278,429149.22051890224,4935216.035967376,-9.412570863812977,28.399790915944934,6.40636525187413,536.2803787593064,4.239998858141873,82.18025632436692,6.5886868086680845,0.003117219266514493,-425.58064943240055,1.0012450845925158,1.026460163450019,44.00338894948356,5358586.787594372,0.0,-416.10516809277374,5
692,5371930.949000188,429754.4759200151,4942176.473080173,-12.07471375062412,2.2542840819308774,5.961354255534151,377.0999036172851,2.4011172925942725,-192.58026605796599,6.143675812328106,0.006005237010086997,-523.0162595180077,1.0027525829657513,1.0055797816736636,95.23734296123266,5364131.153422032,0.0,-615.479501316759,2
693,5377588.579815708,430207.08638525667,4947381.4934304515,5.963921364204067,2.503266802392922,6.753866960774442,611.1979564586227,5.506021588746974,229.84376875940671,6.936188517568397,0.005653601598300285,-404.1746960798248,1.0054880028720923,1.0659754712459648,-6.872829495170919,5371732.4569250075,0.0,-199.49720573979573,1
694,5387421.7573928675,430993.7405914294,4956428.016801438,-11.216999096816906,0.0,5.843873187491116,323.5944843486146,3.0689344119872053,-291.10673891240094,6.02619474428507,0.0052419680415156655,-740.4570938338492,1.003838538056601,0.981524834692783,104.63832104495282,5377269.578567846,0.0,-744.3727165734798,0
695,5392379.482845963,431390.358627677,4960989.124218286,-6.184578796043444,9.982034346494913,6.635230712637609,428.0363294620055,5.809398137734249,104.44184511339091,6.817552269431563,0.017539568940260396,-380.6902470431507,1.0052419680415157,1.0005467704745088,-35.576802586963574,5387189.143702596,0.0,-68.06454802317724,2
696,5399144.958694802,431931.5966955841,4967213.361999217,-11.087905523358074,9.036742455442493,5.781069771920096,299.8365658437381,3.1892063420589527,-140.18179796476232,5.963391328714051,0.01474665938805431,-501.97669729059294,1.0028424674689427,0.9800564769923445,28.02794192900872,5392126.630785046,0.0,-530.3902458519722,2
697,5402861.3726006765,432228.9098080541,4970632.462792622,-3.925935763798187,3.49180368217265,5.955066774728047,289.5754621074498,4.565672344611378,-21.29784619173066,6.137388331522001,0.006714346077854109,-351.3695799559725,1.0013960950571341,0.9769865229026156,-28.19322919618176,5398976.764270069,0.0,-209.86001530940078,3
698,5407147.532519326,432571.80260154605,4974575.72991778,-2.6111640008017316,28.83148000909672,5.920082643051575,262.3621322088469,4.70121064616015,-33.70513358077572,6.10240419984553,0.005414956831941021,-437.69432097856816,1.0023489537065362,1.0384276924363087,-40.24887102885397,5402633.883237227,0.0,-320.0173292846502,4
699,5412132.923777302,432970.63390218414,4979162.289875118,-7.735753094957708,1.1066051531988395,5.591070939921727,252.31413765512565,2.7541933355557,-42.879474562817954,5.773392496715682,0.002355894130965455,-377.82905295863253,1.004047481893234,0.9022775348390571,-46.175809813502106,5406950.270256525,0.0,-386.04181011144317,3
700,5415814.525101395,433265.1620081116,4982549.363093284,-5.250504415249688,3.609809267226966,5.822040434888811,309.2803066015722,3.3456853239888584,52.859563793247816,6.004361991682765,0.006798744027875381,-342.0208630780864,1.0025073571868182,1.1512002434614284,-59.89270709178196,5411983.106468992,0.0,-277.04830246203045,1
701,5421001.184606297,433680.0947685038,4987321.089837793,-8.404365178016722,3.4044968876479267,5.863420941380816,345.00439062492524,1.9346490818566333,31.114274756126115,6.045742498174771,0.01251392474538552,-382.27166896084265,1.00583201523846,1.0519049005725187,-42.536134147163835,5415607.307932147,0.0,-414.01578049870454,3
702,5426087.885935604,434087.0308748483,4992000.855060755,-8.358132409481948,0.0,5.932187494301396,354.77416594360096,3.1002762524755023,3.3652784310277846,6.114509051095351,0.0012129752427501033,-373.27551968278567,1.0014177448511952,1.0370088613718542,-8.015801468680275,5420801.329981333,0.0,-395.16695482810667,0
703,5430901.547962099,434472.123836968,4996429.424125131,-7.885506465810052,4.178709658991284,5.895555813340533,330.2839112997708,3.5005859449500165,-24.49025464383006,6.0778773701344875,0.019974442636754616,-382.6623792851304,1.00121297524275,1.0953182696516794,-5.6841289739941425,5425889.269646691,0.0,-363.82357334862326,1
704,5435477.609358496,434838.20874867967,5000639.400609816,-4.532674491087064,2.1860268739419286,5.8985816323090114,324.34510181753916,3.693244306993114,-11.117519141223177,6.080903189102966,0.010579347960047603,-387.8107880090269,1.0027990769277122,0.9354238828912163,-21.520720183577847,5430721.044526154,0.0,-336.7443979630157,3
705,5440431.863237933,435234.5490590347,5005197.314178899,-13.39205604306824,15.952410773318908,5.591450259978948,222.2733674870551,3.8253930867642705,-107.25776120442592,5.773771816772902,0.03336176592404027,-418.01993383907944,1.0095805189834695,0.925233634604126,-42.54855019404386,5435275.405549929,0.0,-365.7782150144296,6
706,5444133.571125222,435530.68569001777,5008602.885435205,-5.981802388796235,31.161038099614103,5.838863901512837,251.2949410197582,4.5228103834548685,7.069162759384174,6.021185458306791,0.02340231945427671,-351.4578548715591,1.002875041796785,1.067166973534071,-68.18919505002792,5440244.413927155,0.0,-244.02311401537781,3
707,5449153.518265785,435932.2814612628,5013221.236804522,-6.474441341392783,0.840755205901595,5.834496263559693,320.66248471978275,3.0554144396927567,35.20650560041044,6.016817820353648,0.005627973255275164,-383.3595579512852,1.0055888983047758,0.9910164252223199,-57.54619721916235,5443938.278908923,0.0,-384.0427240863754,2
708,5454192.027262561,436335.3621810049,5017856.665081556,-7.277298313138608,4.761186260850508,5.8533308223181555,330.4721195998964,2.885960108529531,6.96887967421204,6.035652379112111,0.008922833012675064,-387.91686962425143,1.005594676663342,0.9941168206962212,-36.831451779116925,5448951.366526758,0.0,-397.9800835214235,2
