# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankZ_max_failures_allowed=1 BankZ_sector_A_i0=500 beta=0.02 default_seed=17833 eta=0.9 FirmsZ_A_i0=1.0 FirmsZ_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankZ_deposits_and_networth=0 threshold_BankZrupt=0 w=1.0
  t,BankZL,BankZA,BankZD,BankZPROFITS,BankZBD,FirmsZK,FirmsZA,FirmsZL,FirmsZPROFITS,FirmsZY,FirmsZR,FirmsZI,FirmsZGAMMA,FirmsZU,FirmsZDK,FirmsZOL,FirmsZGAP_OF_L,FirmsZDL,FirmsZFAIL
 80,542346.7659319222,43387.74127455378,498959.0246573685,-10.931698209799013,0.0,4.688714300275259,108.71331723400283,nan,-2.356195346289881,4.871035857069213,0.0,-544.423645179035,1.0,1.0488711683801892,-433.35413259874235,535383.1277758682,0.0,-546.5849104899506,0
 81,548972.6604958777,43917.81283967022,505054.8476562075,-10.817787043192011,0.0,4.596251851912335,99.11213163062527,nan,-9.601185603377509,4.778573408706289,0.0,-543.2455475058903,1.0,0.9631714316075765,-434.5322302718874,542094.8755804778,0.0,-540.8893521596005,0
 82,555450.996667363,44436.07973338904,511014.91693397396,-10.576875382016476,0.0,4.622380775069178,101.73595445796433,nan,2.623822827339053,4.804702331863132,0.0,-538.4449547042016,1.0,1.0042408755256516,-439.33282307357626,548709.3045083313,0.0,-528.8437691008238,0
 83,562095.1601069422,44967.61280855537,517127.5472983868,-10.847613778904206,0.0,4.494184433515283,89.49514996840246,nan,-12.240804489561851,4.676505990309238,0.0,-539.756866117871,1.0,0.8706352255277843,-438.0209116599067,555177.0907262287,0.0,-542.3806889452103,0
 84,568482.2569343899,45478.58055475119,523003.6763796387,-10.427913187670567,0.0,4.5700062406123925,96.54471226909249,nan,7.04956230069,4.7523277974063465,0.0,-533.6364638730902,1.0,0.9593845582576711,-444.1413139046874,561834.6937120628,0.0,-521.3956593835284,0
 85,575148.8393241109,46011.907145928875,529136.9321781821,-10.884216146482496,0.0,4.553400204546625,94.95472552161412,nan,-1.5899867474783504,4.73572176134058,0.0,-537.1612450234353,1.0,0.9362014165662417,-440.6165327543427,568219.145823626,0.0,-544.2108073241247,0
 86,581699.848569163,46535.98788553304,535163.86068363,-10.695525298044352,0.0,4.527479804086604,92.52508566101555,nan,-2.4296398605984635,4.709801360880561,0.0,-536.3662516496959,1.0,0.9182660897680062,-441.41152612808185,574892.2397067689,0.0,-534.7762649022176,0
 87,588225.6905194329,47058.05524155463,541167.6352778783,-10.654435837175964,0.0,4.548807252904146,94.51960307216912,nan,1.9945174111534651,4.731128809698101,0.0,-535.1514317193967,1.0,0.9381144317579413,-442.6263460583811,581453.2061670992,0.0,-532.7217918587982,0
 88,594817.9448154253,47585.43558523403,547232.5092301912,-10.762864156722532,0.0,4.60583874968114,100.06687872315678,nan,5.547275650987664,4.788160306475095,0.0,-536.1486904249732,1.0,0.9891364789074208,-441.6290873528044,587948.9109327424,0.0,-538.1432078361266,0
 89,601487.6974632182,48119.01579705746,553368.6816661608,-10.889392078029095,0.0,4.5620731731480095,95.78184648700753,nan,-4.285032236149297,4.7443947299419635,0.0,-538.9223282504673,1.0,0.9440765716559636,-438.8554495273104,594545.1929556121,0.0,-544.4696039014548,0
 90,608010.7585169473,48640.860681355785,559369.8978355915,-10.649895597924866,0.0,4.648839217769879,104.4636556167733,nan,8.681809129765787,4.831160774563834,0.0,-536.7798121323926,1.0,1.0265414023499566,-440.9979656453851,601214.859084122,0.0,-532.4947798962432,0
 91,614745.8394583279,49179.66715666623,565566.1723016616,-10.996050516540832,0.0,4.6658703791856855,106.25802976265446,nan,1.7943741458811413,4.8481919359796395,0.0,-541.1207166972756,1.0,1.038812372148156,-436.6570610805022,607742.1528891397,0.0,-549.8025258270416,0
 92,621407.5398628003,49712.60318902403,571694.9366737762,-10.876245558321939,0.0,4.643730086616242,103.93129819939155,nan,-2.326731563262921,4.826051643410196,0.0,-542.017903770216,1.0,1.008224111713367,-435.7598740075616,614481.9838981761,0.0,-543.812277916097,0
 93,628004.5054915105,50240.36043932084,577764.1450521897,-10.770556128506433,0.0,4.646605881879373,104.23061351294189,nan,0.29931531355040064,4.828927438673328,0.0,-540.8545379885848,1.0,1.0186968693795801,-436.9232397891931,621146.0562494872,0.0,-538.5278064253216,0
 94,634635.4735007574,50770.837880060586,583864.6356206968,-10.8260702191782,0.0,4.552565146270134,94.87546588998688,nan,-9.355147622955041,4.734886703064088,0.0,-541.0041956453598,1.0,0.9257473751077019,-436.77358213241786,627734.8105743619,0.0,-541.30351095891,0
 95,641090.8740598413,51287.2699247873,589803.6041350539,-10.53942948421855,0.0,4.567993055493285,96.35054540352452,nan,1.4750795135376684,4.75031461228724,0.0,-536.3266218338823,1.0,0.9489745300332689,-441.45115594389546,634361.9288436814,0.0,-526.9714742109275,0
 96,647687.9797633676,51815.038381069404,595872.9413822981,-10.770784822083776,0.0,4.724741489366392,112.70136010794563,nan,16.350814704421076,4.907063046160347,0.0,-537.0641615906512,1.0,1.104081818071903,-440.7136161871264,640813.8074573916,0.0,-538.5392411041888,0
 97,654567.4619630469,52365.396957043755,602202.0650060031,-11.231807672945656,0.0,4.5571877046366955,95.3150484839654,nan,-17.3863116239802,4.73950926143065,0.0,-545.2395689428615,1.0,0.913299424682933,-432.5382088349162,647408.0836501017,0.0,-561.5903836472828,0
 98,660927.173206506,52874.17385652048,608052.9993499855,-10.383202030137827,0.0,4.548454118216593,94.48623081446831,nan,-0.8288176694971157,4.730775675010547,0.0,-536.5464131308717,1.0,0.9303694421184373,-441.23136464690606,654309.3947729687,0.0,-519.1601015068914,0
 99,667484.6372426822,53398.77097941458,614085.8662632676,-10.706063732532517,0.0,4.6114229705996665,100.62723740775616,nan,6.141006593287825,4.793744527393621,0.0,-536.1320042961228,1.0,0.9942858633593017,-441.64577348165466,660675.821911008,0.0,-535.3031866266258,0
100,674165.0952914619,53933.20762331696,620231.887668145,-10.906870283721098,0.0,4.71739856827466,111.87683383418965,nan,11.24959642643349,4.899720125068615,0.0,-539.2025075927671,1.0,1.0945895045854035,-438.5752701850109,667221.8008384565,0.0,-545.3435141860549,0
101,680977.0373438089,54478.162987504715,626498.8743563042,-11.121538044648345,0.0,4.519348938113574,91.7758267799819,nan,-20.10100705420773,4.701670494907528,0.0,-544.8273058059838,1.0,0.8964810060256171,-432.95047197179395,673880.7856463238,0.0,-556.0769022324172,0
102,687281.8158353111,54982.54526682488,632299.2705684862,-10.293515904493441,0.0,4.6709140808960425,106.79531738936724,nan,15.019490609385285,4.8532356376899966,0.0,-534.7768022788798,1.0,1.0591365685866017,-443.0009754988978,680719.3854513025,0.0,-514.675795224672,0
103,694108.8148031745,55528.70518425396,638580.1096189205,-11.14612076385916,0.0,4.659346385123696,105.56705940149446,nan,-1.228257987872707,4.841667941917651,0.0,-542.2865475835723,1.0,1.03316432348637,-435.4912301942053,686995.4279826334,0.0,-557.306038192958,0
104,700729.2557705462,56058.34046164369,644670.9153089025,-10.808883212035267,0.0,4.599703006289362,99.45477381296685,nan,-6.112285588527568,4.782024563083317,0.0,-541.672418589636,1.0,0.9663778410295286,-436.10535918814185,693833.5577760407,0.0,-540.4441606017633,0
105,707252.4296505799,56580.1943720464,650672.2352785335,-10.65007980413689,0.0,4.467163085218873,87.1092506296983,nan,-12.345523183268611,4.649484642012828,0.0,-538.6162757953722,1.0,0.859389055299847,-439.1615019824054,700481.048157455,0.0,-532.5039902068445,0
106,713623.630040581,57089.89040324648,656533.7396373345,-10.401959820409386,0.0,4.659918826192657,105.62750762169654,nan,18.518256991998275,4.842240382986612,0.0,-532.4435142037379,1.0,1.0556167248438275,-445.3342635740396,707000.8997513376,0.0,-520.0979910204693,0
107,720486.3360618049,57638.906884944394,662847.4291768605,-11.204417993834708,0.0,4.658830944891632,105.51265991294514,nan,-0.11484770875140046,4.8411525016855865,0.0,-541.7026426997372,1.0,1.0273560188692021,-436.0751350780407,713356.622286014,0.0,-560.2208996917354,0
108,727120.0831082283,58169.606648658264,668950.47645957,-10.8306074227322,0.0,4.6828186192105505,108.07426386659661,nan,2.561603953651429,4.8651401760045045,0.0,-541.6452188453615,1.0,1.0521481178025784,-436.1325589324163,720222.7150096211,0.0,-541.53037113661,0
109,733802.3065117326,58704.184520938616,675098.121990794,-10.90975249551678,0.0,4.65135224397688,104.72650565720599,nan,-3.347758209390615,4.833673800770835,0.0,-542.9260208221871,1.0,1.0226401196390995,-434.85175695559064,726847.2442143232,0.0,-545.487624775839,0
110,740391.6352097067,59231.33081677654,681160.3043929302,-10.758087670162034,0.0,4.560440924069066,95.62563417967918,nan,-9.100871477526816,4.74276248086302,0.0,-541.2521417174917,1.0,0.9408276811054321,-436.52563606028593,733525.8784365644,0.0,-537.9043835081017,0
111,746854.7454323466,59748.37963458773,687106.3657977589,-10.55201669002403,0.0,4.649990007169428,104.58394048229462,nan,8.958306302615473,4.8323115639633825,0.0,-536.7017059787285,1.0,1.0362810417847654,-441.07607179904915,740129.816829345,0.0,-527.6008345012016,0
112,753593.9502088974,60287.51601671179,693306.4341921855,-11.002783308653031,0.0,4.639638310114199,103.5069034120255,nan,-1.0770370702691956,4.821959866908152,0.0,-541.1808591300361,1.0,1.0130340084716287,-436.5969186477415,746583.3245381349,0.0,-550.1391654326516,0
113,760203.6251770739,60816.29001416591,699387.335162908,-10.791306070492647,0.0,4.601556563309467,99.63928985982976,nan,-3.867613552195637,4.783878120103422,0.0,-540.6423405949015,1.0,0.9721138904536508,-437.1354371828762,753327.7020408041,0.0,-539.5653035246323,0
114,766755.4264503396,61340.43411602717,705414.9923343124,-10.696818405332165,0.0,4.646302129128836,104.19895798536731,nan,4.5596681255375096,4.82862368592279,0.0,-538.7085338188036,1.0,1.017355306840156,-439.0692439589739,759927.705356314,0.0,-534.8409202666082,0
115,773438.3898914269,61875.07119131415,711563.3187001128,-10.910960720142205,0.0,4.589338824607953,98.42932959228847,nan,-5.76962839307887,4.771660381401907,0.0,-540.9883678815725,1.0,0.9597074701385409,-436.78940989620514,766471.0892559969,0.0,-545.5480360071102,0
116,779959.4804762533,62396.75843810027,717562.7220381531,-10.64667850583909,0.0,4.6551316012632356,105.12305341525676,nan,6.693723822968276,4.83745315805719,0.0,-538.103553685033,1.0,1.0345790377378408,-439.6742240927447,773165.0852202039,0.0,-532.3339252919544,0
117,786674.2461841422,62933.93969473137,723740.3064894108,-10.96288278838971,0.0,4.638820310306195,103.42226940492742,nan,-1.7007840103292826,4.82114186710015,0.0,-541.450415596517,1.0,1.010039960545323,-436.32736218126024,779683.1956507581,0.0,-548.1441394194854,0
118,793275.7618690102,63462.06094952081,729813.7009194894,-10.777984791620465,0.0,4.657452648443107,105.36733236374181,nan,1.9450629588143344,4.839774205237061,0.0,-540.6000235913527,1.0,1.023893962251383,-437.1777541864251,786409.5123019514,0.0,-538.8992395810233,0
119,799933.8526898725,63994.7082151898,735939.1444746827,-10.870352360591488,0.0,4.6152921241466505,101.0173338251075,nan,-4.349998538634313,4.797613680940605,0.0,-541.5725550707597,1.0,0.9892724302249991,-436.20522270701787,793013.9605027081,0.0,-543.5176180295744,0
120,806488.1852663424,64519.05482130739,741969.1304450349,-10.700951145256168,0.0,4.535478317691606,93.26811642697025,nan,-7.749217398137225,4.717799874485561,0.0,-539.3975558014426,1.0,0.9074047065260228,-438.380221976335,799679.094103372,0.0,-535.0475572628084,0
121,812953.4134552192,65036.27307641754,747917.1403788017,-10.555474594084735,0.0,4.570987549976419,96.63949899923594,nan,3.371382572265687,4.753309106770374,0.0,-535.5229471023739,1.0,0.9527134032226016,-442.2548306754038,806231.1774524545,0.0,-527.7737297042368,0
122,819575.5187119888,65566.04149695911,754009.4772150298,-10.811600419215452,0.0,4.6551723532157725,105.12733747223137,nan,8.487838472995453,4.837493910009727,0.0,-537.2086383885066,1.0,1.0391412401803095,-440.5691393892711,812703.2525116334,0.0,-540.5800209607726,0
123,826312.2885641904,66104.98308513523,760207.3054790552,-10.998807921959997,0.0,4.554581116484721,95.06692492633049,nan,-10.060412545900892,4.736902673278675,0.0,-541.4525576250045,1.0,0.9280598307747081,-436.3252201527732,819318.3163445443,0.0,-549.9403960979998,0
124,832760.2223145666,66620.81778516533,766139.4045294013,-10.527238776123065,0.0,4.532094163570059,92.9530162209092,nan,-2.1139087054213004,4.714415720364013,0.0,-536.4223513520543,1.0,0.9136657656524082,-441.3554264257235,826045.4182995204,0.0,-526.3619388061533,0
125,839292.553046167,67143.40424369337,772149.1488024737,-10.665029765878446,0.0,4.727734566191216,113.03918925910861,nan,20.086173038199433,4.910056122985171,0.0,-535.3653969993433,1.0,1.1092049148891083,-442.41238077843406,832487.303610718,0.0,-533.2514882939223,0
126,846219.8625889869,67697.58900711895,778522.2735818679,-11.309893131132853,0.0,4.624319406918039,101.93337431983653,nan,-11.105814939272097,4.806640963711994,0.0,-545.4084835184433,1.0,0.9826081424359941,-432.3692942593345,839008.0370933884,0.0,-565.4946565566427,0
127,852697.0471625789,68215.76377300631,784481.2833895726,-10.574995222190699,0.0,4.682269518301884,108.01493647995561,nan,6.081562160119056,4.864591075095839,0.0,-539.8555760488072,1.0,1.0588950353882023,-437.9222017289706,845955.8462330853,0.0,-528.7497611095349,0
128,859422.0266738686,68753.76213390949,790668.2645399591,-10.979558385779713,0.0,4.605560106632878,100.03899966737231,nan,-7.9759368125832175,4.787881663426833,0.0,-542.8963571288668,1.0,0.9652887323835403,-434.88142064891093,852427.7374119612,0.0,-548.9779192889856,0
129,865925.9492097661,69274.07593678129,796651.8732729849,-10.618649038199838,0.0,4.634153103650834,102.94070096472224,nan,2.9017012973498364,4.816474660444788,0.0,-538.9083887225751,1.0,1.0016745738905477,-438.86938905520265,859156.9759899632,0.0,-530.9324519099919,0
130,872580.8957329564,69806.47165863651,802774.4240743199,-10.865218813371996,0.0,4.585021851159832,98.00532864881212,nan,-4.935372315910036,4.7673434079537875,0.0,-540.3592393712499,1.0,0.9590372431226419,-437.41853840652766,865647.8735506481,0.0,-543.2609406685998,0
131,879109.6089489494,70328.76871591595,808780.8402330334,-10.659123617947698,0.0,4.542872857753333,93.96034746121032,nan,-4.044981187601881,4.725194414547287,0.0,-537.8915532132949,1.0,0.9247094560033812,-439.8862245644828,872328.8318466631,0.0,-532.9561808973849,0
132,885624.4539464904,70849.95631571923,814774.4976307712,-10.636481628637844,0.0,4.613725288858649,100.85918023443908,nan,6.898832773228783,4.7960468456526035,0.0,-535.8690626194939,1.0,0.9946645305058052,-441.90871515828377,878844.5351255585,0.0,-531.8240814318922,0
133,892315.6160157867,71385.24928126294,820930.3667345237,-10.924346235586741,0.0,4.683806280962382,108.18105741264422,nan,7.321877178205137,4.866127837756337,0.0,-539.3184790061086,1.0,1.0692523234251776,-438.4592987716692,885357.6790141371,0.0,-546.217311779337,0
134,899056.8068767616,71924.54455014093,827132.2623266206,-11.00602589546832,0.0,4.4833616648526355,88.53178719348253,nan,-19.649270219161682,4.6656832216465896,0.0,-542.9794175952109,1.0,0.8620930741165115,-434.79836018256685,892054.3584333902,0.0,-550.301294773416,0
135,905347.2494020256,72427.77995216205,832919.4694498635,-10.270110245329375,0.0,4.625502689513558,102.05406169712647,nan,13.522274503643965,4.807824246307513,0.0,-533.1547824856301,1.0,1.01337598654749,-444.62299529214766,898809.6111037309,0.0,-513.5055122664687,0
136,912126.86728148,72970.1493825184,839156.7178989616,-11.06876388482192,0.0,4.6636734063547625,106.02484000777106,nan,3.9707783106445715,4.845994963148717,0.0,-539.9159197374518,1.0,1.0422116824650245,-437.8618580403255,905075.0034663534,0.0,-553.438194241096,0
137,918813.8003497223,73505.10402797778,845308.6963217445,-10.917441744068382,0.0,4.602152485454867,99.69868481483596,nan,-6.326155192935112,4.784474042248821,0.0,-541.9013088927746,1.0,0.9635268762022012,-435.87646888500325,911855.9420764879,0.0,-545.8720872034191,0
138,925335.8482819896,74026.86786255917,851308.9804194304,-10.648241522067437,0.0,4.527159839496917,92.49548564567715,nan,-7.2031991691588235,4.709481396290871,0.0,-538.7382312963067,1.0,0.9009481638483565,-439.03954648147084,918540.8611175492,0.0,-532.4120761033719,0
139,931803.0328306354,74544.24262645084,857258.7902041846,-10.558668650851372,0.0,4.610092349144644,100.49342969015444,nan,7.997944044477303,4.792413905938598,0.0,-535.1366317117277,1.0,0.9848586513003696,-442.6411460660504,925047.8750848809,0.0,-527.9334325425685,0
140,938505.4187909216,75080.43350327373,863424.9852876478,-10.942670955568868,0.0,4.599241648502409,99.40890016151552,nan,-1.0845295286388976,4.781563205296364,0.0,-539.1356037339659,1.0,0.9812230349658919,-438.64217404381156,931525.9469717701,0.0,-547.1335477784434,0
141,945089.9017065732,75607.19213652586,869482.7095700473,-10.750176188820154,0.0,4.723324882981257,112.54181967128403,nan,13.132919509768472,4.905646439775211,0.0,-538.5933389696467,1.0,1.0983312066655087,-439.1844388081311,938225.7052104551,0.0,-537.5088094410077,0
142,951928.987504942,76154.31900039536,875774.6685045466,-11.165854364685986,0.0,4.650879099341089,104.67696659332447,nan,-7.864853077959564,4.833200656135043,0.0,-545.1597987245308,1.0,1.0102990974684594,-432.617979053247,944805.4030815699,0.0,-558.2927182342993,0
143,958462.6783640095,76677.01426912076,881785.6640948887,-10.667250382151831,0.0,4.677782591968929,107.53136709849544,nan,2.854400505170992,4.8601041487628835,0.0,-541.2273721855511,1.0,1.0557966930861078,-436.55040559222675,951671.9528365873,0.0,-533.3625191075915,0
144,965145.1632825636,77211.61306260509,887933.5502199584,-10.910179458866152,0.0,4.681803664621162,107.96462904308568,nan,0.43326194459023903,4.864125221415117,0.0,-542.6545724381366,1.0,1.0510745979439644,-435.1232053396413,958192.8620769216,0.0,-545.5089729433075,0
145,971800.6429831631,77744.05143865306,894056.5915445101,-10.866089307100438,0.0,4.687469067578195,108.57802810748032,nan,0.6133990643946499,4.869790624372149,0.0,-542.8712034104316,1.0,1.0445913696128613,-434.906574367346,964861.9613315795,0.0,-543.3044653550219,0
146,978462.0864327495,78276.96691461996,900185.1195181296,-10.87582604014048,0.0,4.646785986305632,104.24938759838444,nan,-4.32864050909585,4.829107543099587,0.0,-543.1779029426291,1.0,1.022865486903663,-434.5998748351486,971513.3054430027,0.0,-543.791302007024,0
147,985036.4769744419,78802.91815795536,906233.5588164865,-10.733698843579702,0.0,4.614191948224634,100.90625809934996,nan,-3.3431294990345344,4.796513505018588,0.0,-541.0135826880812,1.0,0.9842538311465724,-436.7641950896966,978185.528222895,0.0,-536.6849421789851,0
148,991602.4633578261,79328.19706862609,912274.2662892,-10.719977768790589,0.0,4.582835422626566,97.79128108696126,nan,-3.114977012388663,4.765156979420521,0.0,-539.3420179385638,1.0,0.9563770507937348,-438.43575983921403,984763.9545573642,0.0,-535.9988884395294,0
149,998152.1653749715,79852.17322999772,918299.9921449737,-10.693391048399619,0.0,4.54584518525381,94.24004385464454,nan,-3.551237232316704,4.728166742047765,0.0,-537.7845294323696,1.0,0.9245010129383838,-439.9932483454083,991341.9979074041,0.0,-534.669552419981,0
150,1004674.7718763738,80373.9817501099,924300.7901262639,-10.649153471677888,0.0,4.684416566066641,108.24709885054932,nan,14.007054995904804,4.866738122860596,0.0,-536.008910816211,1.0,1.0701157151763603,-441.76886696156674,997897.4865120194,0.0,-532.4576735838943,0
151,1011498.2606694219,80919.86085355375,930578.3998158681,-11.140389866201367,0.0,4.661130164535477,105.75553579880014,nan,-2.4915630517492295,4.843451721329432,0.0,-543.0124383141634,1.0,1.022766325595302,-434.7653394636143,1004393.8075972961,0.0,-557.0194933100684,0
152,1018104.3805676945,81448.35044541556,936656.030122279,-10.785501874730796,0.0,4.644092860933681,103.96900864493342,nan,-1.7865271538667389,4.8264144177276345,0.0,-541.7666567882886,1.0,1.0148950732146411,-436.0111209894889,1011222.1678099937,0.0,-539.2750937365398,0
153,1024708.1946768985,81976.65557415188,942731.5391027466,-10.781737321149778,0.0,4.615871018539804,101.07582912293648,nan,-2.8931795219969008,4.798192575333758,0.0,-540.8733932113557,1.0,0.9784345999755812,-436.90438456642227,1017834.2737907412,0.0,-539.0868660574889,0
154,1031280.7315700215,82502.45852560172,948778.2730444197,-10.730672478567204,0.0,4.570513875180084,96.5937341439145,nan,-4.482094979021957,4.752835431974039,0.0,-539.4268034503572,1.0,0.9476891480894806,-438.3509743274206,1024440.7095561564,0.0,-536.5336239283602,0
155,1037806.3514170486,83024.50811336389,954781.8433036847,-10.654073219636485,0.0,4.559256666366144,95.51245581520742,nan,-1.0812783287071328,4.741578223160097,0.0,-537.1857559608462,1.0,0.9410746555584636,-440.59202181693144,1031021.5407918701,0.0,-532.7036609818242,0
156,1044367.0084382796,83549.36067506237,960817.6477632172,-10.71127676935571,0.0,4.669133072306381,106.60528328817655,nan,11.092827472969118,4.851454629100335,0.0,-536.6451167964925,1.0,1.059467836330398,-441.13266098128526,1037543.1826061099,0.0,-535.5638384677854,0
157,1051144.7418238528,84091.57934590822,967053.1624779445,-11.06568716011893,0.0,4.6602044642302305,105.65768316512373,nan,-0.9476001230527521,4.842526021024185,0.0,-542.1915305329773,1.0,1.0372477211801316,-435.58624724480075,1044087.468911747,0.0,-553.2843580059465,0
158,1057769.1759206208,84621.53407364967,973147.6418469711,-10.815402606967963,0.0,4.671563362704981,106.86468016178435,nan,1.206996996660608,4.8538849194989355,0.0,-541.7177304714506,1.0,1.0415825052802397,-436.0600473063269,1050870.402903056,0.0,-540.7701303483981,0
159,1064427.3966887095,85154.19173509677,979273.2049536128,-10.87056451932883,0.0,4.5829468292720925,97.80217629243674,nan,-9.062503869347665,4.765268386066046,0.0,-542.3212289697809,1.0,0.9539373009286299,-435.45654880799657,1057498.8902244905,0.0,-543.5282259664415,0
160,1070904.3082349906,85672.34465879925,985231.9635761913,-10.574549463315188,0.0,4.504983693495768,90.46686883846178,nan,-7.335307453974915,4.687305250289723,0.0,-537.7899770351073,1.0,0.8835543935007947,-439.9878007426705,1064170.5020028849,0.0,-528.7274731657594,0
161,1077357.4491792035,86188.59593433628,991168.8532448672,-10.535740317082896,0.0,4.551344978758954,94.75977252589568,nan,4.292903687433875,4.733666535552908,0.0,-534.1223233081196,1.0,0.9439714628637629,-443.655454469658,1070653.4844908272,0.0,-526.7870158541448,0
162,1083979.3297449849,86718.34637959879,997260.983365386,-10.811233576785414,0.0,4.6301014441710855,102.52446409225163,nan,7.764691566355956,4.81242300096504,0.0,-536.2687751518367,1.0,1.012174053316431,-441.50900262594087,1077096.7915482477,0.0,-540.5616788392707,0
163,1090691.2984481254,87255.30387585003,1003435.9945722753,-10.95831625002741,0.0,4.506714746125062,90.62360737181432,nan,-11.900856720437352,4.689036302919016,0.0,-540.151120935015,1.0,0.8806379506670329,-437.6266568427628,1083705.1706338595,0.0,-547.9158125013705,0
164,1097089.4714373422,87767.15771498738,1009322.3137223548,-10.445996717087171,0.0,4.670329882271111,106.73294593223287,nan,16.109338560418585,4.852651439065065,0.0,-534.2006925747958,1.0,1.0586882287123094,-443.57708520298166,1090423.8462272033,0.0,-522.2998358543585,0
165,1103929.4390174309,88314.35512139447,1015615.0838960364,-11.16729400830848,0.0,4.602750760553939,99.75834990165916,nan,-6.97459603057364,4.785072317347895,0.0,-542.2553618550054,1.0,0.9638137069235522,-435.5224159227724,1096803.5978879223,0.0,-558.364700415424,0
166,1110443.9089980924,88835.5127198474,1021608.396278245,-10.6358693561829,0.0,4.563673426917277,95.93524445297713,nan,-3.8231054486820657,4.745994983711233,0.0,-538.7680638397183,1.0,0.946229622616764,-439.0097139380592,1103647.0217422298,0.0,-531.793467809145,0
167,1116973.5682175092,89357.88545740074,1027615.6827601085,-10.66066811333391,0.0,4.564455622287059,96.01031391265151,nan,0.07506945967437822,4.746777179081015,0.0,-536.8565111153775,1.0,0.9391209223587463,-440.9212666624004,1110185.3013474655,0.0,-533.0334056666956,0
