# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 BankY_max_failures_allowed=1 BankY_sector_A_i0=500 beta=0.02 default_seed=12955 eta=0.0001 FirmsY_A_i0=1.0 FirmsY_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_BankY_deposits_and_networth=0 threshold_BankYrupt=0 w=1.0
  t,BankYL,BankYA,BankYD,BankYPROFITS,BankYBD,FirmsYK,FirmsYA,FirmsYL,FirmsYPROFITS,FirmsYY,FirmsYR,FirmsYI,FirmsYGAMMA,FirmsYU,FirmsYDK,FirmsYOL,FirmsYGAP_OF_L,FirmsYDL,FirmsYFAIL
376,108318022471862.86,8665441797749.029,99652580674113.83,-36435.3145372769,2093.078285433883,13.667161469192669,847329.7934213871,9.602403340969508,192342.42072146645,13.849483025986622,0.059761263714922505,-420002.9334036477,1.0593091395219718,0.9012823514111146,323526.9980542565,108318015024313.08,0.0,-595515.4960106835,22
377,108318029117072.97,8665442329365.838,99652586787707.12,-103774.52170796406,329.9184456960061,12.287446758322643,203717.04042703816,9.490868627031457,-645727.8312797828,12.469768315116596,0.1666836566161566,-430017.14209335594,1.0280511680561872,0.9822879994304123,425539.9229024791,108318022308953.23,0.0,-622252.1576367065,14
378,108318026200460.08,8665442096036.807,99652584104423.27,-23393.22588388845,338894.57588646864,13.073892184030322,-190282.66262885556,13.409983028759823,-394343.6215015898,13.256213740824277,0.16359077636858035,-114860.58877455199,1.0735229801694597,1.003108400813594,101850.37631099437,108318029086051.23,0.0,543086.8088739438,23
379,108318026745508.39,8665442139640.672,99652584605867.72,-6965.958213208861,84432.15424010545,11.777651284585962,19739.25968339918,11.613386947391373,-128895.65357421394,11.959972841379916,0.05240646634330594,-98772.59406797365,1.0342255972597239,0.8696358723784654,74414.60090895866,108318026114727.64,0.0,-22412.860301024124,22
380,108318027190044.12,8665442175203.53,99652585014840.6,-3038.533811231034,557.7747092664663,11.578716955162689,93480.58214289328,9.497008304433312,-10712.831780611312,11.761038511956643,0.08128473479829222,-51803.53675803624,1.026632993696706,0.9942247307531139,53033.64646651312,108318026724915.53,0.0,-25820.90502710673,13
381,108318027743499.45,8665442219479.957,99652585524019.5,-4960.351844292426,3806.408270603791,11.88148445474722,123231.79488737504,9.968019672743536,29180.438035215273,12.063806011541175,0.07990531325953153,-58043.837652008406,1.060520927977505,0.9956519023366371,47609.32547581576,108318027156657.16,0.0,-37202.704102284355,13
382,108318028916481.75,8665442313318.54,99652586603163.2,-5797.698022710647,147.34374681928287,11.800408711173892,131177.89825176637,7.6633736344577015,4126.695093787594,11.982730267967845,0.05945662024928903,-78465.6893994335,1.0678967557332706,0.9930077909492141,64013.10032074132,108318027710075.62,0.0,-96755.77305839377,14
383,108318029962428.05,8665442396994.244,99652587565433.8,-6943.967721881538,1194.3103898101588,11.711283696116812,99805.8689072034,10.00487221466478,-31533.373091382342,11.893605252910767,0.07064745121716791,-66954.01036467905,1.049909210592203,0.919693483326931,66424.76696643395,108318028884798.3,0.0,-69341.21849844439,20
384,108318030595521.84,8665442447641.748,99652588147880.1,-15200.76060662452,894.4137216679447,12.37003130134489,186192.37768260698,10.808530121855643,85172.19838559351,12.552352858138844,0.17741108645572393,-63195.3259544179,1.0294442839367186,0.9781008991293474,51327.51382196723,108318029929167.03,0.0,-25164.93042009971,18
385,108318032774336.28,8665442621946.902,99652590152389.38,-11642.026077133629,1642.2030615054816,12.361941331598869,232019.16427192464,7.447390917141829,44914.37286764971,12.544262888392824,0.06397714131979929,-142070.50823207136,1.1314920444285388,0.9105005474463882,92941.2557270299,108318030517927.45,0.0,-180626.30858313962,23
386,108318034604707.81,8665442768376.625,99652591836331.19,-32399.737946334142,23429.9948508556,12.876129624082784,351694.37765617634,10.575803180859133,118010.01032274636,13.058451180876737,0.1546972993524057,-117153.29088789481,1.0351143010279775,1.052532290028234,117727.19925450388,108318032686487.52,0.0,-163028.53719410129,16
387,108318039148968.72,8665443131917.498,99652596017051.22,-3793.657379334434,186.3096301400272,13.121157622441023,462516.0789373119,10.515462824889102,87375.70643027964,13.303479179234976,0.0441996216396874,-196633.2135512926,1.0536431595842237,0.9408908761349796,188162.72511321507,108318034493851.55,0.0,-330670.63945253874,18
388,108318043180416.03,8665443454433.282,99652599725982.75,-52192.6733714372,116.78804441955694,13.901237514409047,1054225.9340462817,10.47115286409053,591505.5454788295,14.083559071203002,0.13595476494746728,-270087.54129031725,1.030734127686608,1.107964371210999,228412.1725164008,108318038993688.69,0.0,-322519.6122015197,10
389,108318056653026.47,8665444532242.117,99652612120784.34,-48171.73034506201,352.3572846793421,13.463106664104906,699577.0449194657,8.137127925636348,-354775.6771712352,13.64542822089886,0.04302416462290855,-562790.0887498577,1.1148105783350084,0.9034458374341982,526725.960404902,108318042814973.14,0.0,-1119312.3566724183,22
390,108318060586755.44,8665444846940.436,99652615739815.0,-53159.224877182445,253.86606580873527,14.283289531966801,1221794.4626528732,12.833747656695644,521843.0604487286,14.465611088760756,0.11752370668836351,-352185.2322854887,1.024984817005496,0.960939657025342,350878.5121320322,108318056459365.22,0.0,4936.345710615233,14
391,108318073865314.56,8665445909225.165,99652627956089.39,-58785.40848595736,92919.51549677906,13.416221404907853,413982.0088979858,12.456110097956902,-808080.3198206968,13.598542961701808,0.055099751614675216,-990964.7216977937,1.1051556311064603,1.0189661682952977,605446.365036783,108318060170680.2,0.0,-1138832.3293358302,17
392,108318076757266.14,8665446140581.291,99652630616684.84,17572.973006601584,182.3417770518026,14.503587244876456,1409893.6767926903,13.27076786933102,902975.1523979254,14.685908801670411,0.061564458136496844,-317390.0113066362,1.043366212341295,1.0732076791169682,249737.94535109826,108318073834273.16,0.0,381888.58842257323,19
393,108318097275394.92,8665447782031.594,99652649493363.33,-134344.06303478952,169.24758406161436,13.850133962182321,1033627.7099268535,7.379047008004395,-376467.30864288844,14.032455518976276,0.08144837370304482,-1323175.8414730662,1.0420338705129923,0.9675166787020019,666490.6292629049,108318076244021.08,0.0,-1646958.7643526117,15
394,108318103592953.53,8665448287436.283,99652655305517.25,-18818.34449031818,180.8078634685915,14.088429710032969,929298.0165585681,12.85968868151083,-104513.94095234688,14.270751266826924,0.06381606773241982,-517562.8955959221,1.0305854521769102,1.0179914981897351,517797.89477834443,108318097159806.02,0.0,-139834.94344378545,13
395,108318102584071.66,8665448206725.732,99652654377345.92,-752737.2006460049,110545.9380113245,13.858070391715314,675978.7978244561,12.814477759304236,-253513.0265975808,14.040391948509269,0.8515992108752558,-862439.3616188985,1.034561140424354,0.9715993133338834,451343.6780656472,108318103287515.72,0.0,-373912.61177487473,12
396,108318107601113.67,8665448608089.094,99652658993024.58,-65415.35406392325,169274.19525040992,13.753129489268728,623629.8905948825,12.663164856503943,-162906.84524089773,13.935451046062683,0.09306751232786789,-632213.2779048613,1.0355546151033392,0.8358404956804251,391358.28663822403,108318102487672.88,0.0,-525880.8494539115,18
397,108318112474256.14,8665448997940.491,99652663476315.66,-77604.89484295336,1253.992667233441,12.28934586342684,177236.5808455202,10.599908406505195,-615685.5049997724,12.471667420220795,0.1550906532905848,-487721.8844354794,1.0770199389049475,1.0745654360192884,396715.0363980862,108318107551118.39,0.0,-428204.6773923315,26
398,108318114045871.84,8665449123669.748,99652664922202.1,48499.689301375576,336.6998138223474,14.096943390732134,723773.1831383896,13.306772440171477,545256.6096256364,14.279264947526087,0.0849524449016248,-125625.95388087057,1.051980087729657,0.9668184795304696,89918.05268802756,108318112446449.36,0.0,523385.2944759096,14
399,108318126536756.33,8665450122940.506,99652676413815.83,-80549.50481434888,541.285605849377,14.050498160608173,1259200.279813882,8.646958813479051,535076.3968616701,14.232819717402128,0.08449709842399966,-1000368.0557331195,1.063355665845591,1.0320838123354943,324773.0672704596,108318113817918.84,0.0,-945019.8781784492,16
400,108318139574564.11,8665451165965.129,99652688408598.98,-124548.32187693431,1074.6807467498536,14.71491283903314,2453849.3682675455,8.362649627598703,1194091.8028478143,14.897234395827095,0.10649523770878647,-634107.7067770838,1.0340896955388885,1.0086898255301586,630707.0233974644,108318126264173.28,0.0,-1164751.3360822366,12
401,108318167941179.7,8665453435294.377,99652714505885.33,-156635.0119341531,257.6578062469688,15.014728636526122,3314807.717786921,7.906233756981347,859871.6687726247,15.197050193320077,0.06456372526259062,-1229749.5683210553,1.0948920963727706,1.008238680784974,1228242.196928871,108318139020791.7,0.0,-2423673.6540330644,13
402,108318197707410.52,8665455816592.841,99652741890817.67,-137676.5272538329,247.1825745763017,14.91604666890855,3003693.1750236345,7.641970986033339,-311385.20056953304,15.098368225702504,0.05466134333836459,-1659097.4741006459,1.042139807312457,1.0111219794079274,1658362.2437185529,108318167332440.1,0.0,-2517025.56932872,15
403,108318212121483.78,8665456969718.703,99652755151765.08,-47167.87379455855,755.163580504029,15.410089935355156,4915537.853206631,9.279744056501404,1911582.495608419,15.592411492149111,0.03925439534151041,-1502925.6066337735,1.0433225448630163,1.009662639390618,1502804.9868715908,108318197390818.88,0.0,-1190270.8026934008,11
404,108318265509578.77,8665461240766.302,99652804268812.47,-267333.90897114825,319711.1557120407,15.713824163940693,6189630.240173169,13.091901389348488,1273326.223386035,15.896145720734648,0.055016533491691035,-2462474.6185374125,1.0301237915492523,0.9448786967521574,2458991.229287678,108318211465086.88,0.0,-4372866.299901731,12
405,108318322087534.88,8665465767002.79,99652856320532.08,-498839.47065938194,128.69604319023898,16.15960446244237,10403695.519024191,9.909864597896108,3894342.123138985,16.341926019236325,0.09910346095478688,-3260932.838480642,1.0391778969842818,1.1316437896805618,3255435.623641314,108318265075676.38,0.0,-5006215.535152173,13
406,108318415047599.33,8665473203807.946,99652941843791.38,-1696673.174820228,69.68709664318267,16.119999018008404,9983556.317376463,10.47716060546613,-420280.89769092464,16.30232057480236,0.1851508745017281,-5221642.784657939,1.0773496597357906,0.9928322521661759,5202150.136204241,108318321386789.84,0.0,-9096209.605934812,12
407,108318457946097.28,8665476635687.783,99652981310409.5,-1146596.621778477,569.046226439391,16.57221503707684,15740558.24149449,8.895862052966768,5756920.237021383,16.754536593870796,0.2508483466021729,-5027145.665283162,1.1770154392027363,1.0298726731976218,4991939.020814752,108318413732376.48,0.0,-4571549.991619455,13
408,108318620255304.95,8665489620424.396,99653130634880.56,-668005.7838293271,3575.760949781982,15.542861354455797,5600014.114893419,10.154881469294063,-10141126.1728275,15.725182911249751,0.048889840899838624,-7876665.349615303,1.2407398070232476,0.9596221953107178,7871159.3713152995,108318456146832.83,0.0,-13627824.870353257,10
409,108318637313220.94,8665490985057.675,99653146328163.27,-63732.969277143886,1764.694827769317,16.941925109998564,14026348.85939466,15.98636424556361,8422748.983551452,17.12424666679252,0.05534532503080258,-2823884.9703153707,1.0335432286338402,0.993430786504014,2802228.244332013,108318619527686.45,0.0,7335534.7344837105,16
410,108318841535821.31,8665507322865.705,99653334212955.61,-989742.3743595526,634915.1679550787,13.724349514213934,-299700.60439720476,14.008253697046037,-14327830.158619639,13.906671071007889,0.05819808985995792,-16127451.056943487,1.0361502510268905,1.007983639102174,6663696.58268948,108318636780129.9,0.0,-15791073.890506208,17
411,108318844098753.36,8665507527900.269,99653336570853.1,-13699.008865722335,572.4434941631398,12.343254597739016,226975.87369400304,7.796260911362979,-108255.68986387059,12.52557615453297,0.06288538472690126,-173190.07858362573,1.0274987792799486,1.0088257791195232,168427.14896330895,108318841479227.58,0.0,-216591.22551248298,10
412,108318844509696.45,8665507560775.717,99653336948920.73,-5360.9122382079,79279.45342522743,11.72122934985069,12430.556327965309,11.614833657383599,-215127.76086020077,11.903550906644645,0.046722090009630214,-113548.17484206811,1.054046231102516,0.9483821718089436,114594.44884590885,108318844030917.3,0.0,-6604.86421559439,14
413,108318844776043.38,8665507582083.47,99653337193959.9,-5337.285333506384,1410.5914536101218,11.852177188292734,123092.91857555746,9.758273950838445,31368.908822364687,12.034498745086687,0.13744934468739625,-51820.104684234786,1.0346111341314066,0.9680558302364789,46579.34509417405,108318844500786.9,0.0,-10022.962049097689,22
414,108318845973329.84,8665507677866.388,99653338295463.45,-8430.270421100879,171.61464452684078,11.72319896390851,114694.76484162468,9.071858084729069,-9830.745187542889,11.905520520702465,0.08075871405708386,-75904.02573177996,1.0892813294528565,1.027655498771901,62758.328142850405,108318844748269.81,0.0,-95597.01059345431,19
415,108318846611836.19,8665507728946.8955,99653338882889.3,-3349.767891493062,1977.504610833747,12.031727404086322,159870.5424229957,9.003417803817356,44985.16293684411,12.214048960880277,0.06000525720111965,-65381.21915278849,1.0616809819996849,0.9342168126848392,57987.516547674815,108318845958041.02,0.0,-47394.41337367938,21
416,108318848151477.88,8665507852118.23,99653340299359.64,-8474.487483780309,2601.4179212264467,11.76481040288592,124249.62598796496,8.388262570420018,-37619.42104586441,11.947131959679876,0.06293382875938558,-82685.94535656986,1.0409515160192915,0.991867100136992,81743.69280112589,108318846570787.53,0.0,-129743.51683574628,18
417,108318848549143.8,8665507883931.504,99653340665212.3,-15744.597201445687,1081.3204196920692,12.301058770279317,199025.3294550433,9.94766662493643,72156.28554585189,12.483380327073272,0.2359139167835243,-64191.66849692769,1.0342328600289716,0.9719951940202063,64308.018889701045,108318848136759.47,0.0,-27828.084936882067,14
418,108318850393280.55,8665508031462.443,99653342361818.11,-35284.844028455176,472.9677693721552,12.620010311234983,293782.1767406248,9.0791363999518,93661.52686588951,12.80233186802894,0.1950319494297112,-119280.44454968639,1.1256247232461518,0.9995433091858704,100490.62470961554,108318848491408.75,0.0,-173038.4855603224,19
419,108318852997521.61,8665508239801.7295,99653344757719.88,-42887.94791793448,2902.1507606472487,12.313859544720076,211918.83775248623,9.29129670722498,-82355.30675751089,12.496181101514031,0.1675668488968182,-154790.01476249064,1.0711258885682837,1.001916580917531,147461.02585095345,108318850321391.34,0.0,-241608.92671256527,16
420,108318853489529.75,8665508279162.38,99653345210367.38,-4398.280364226434,33152.333165637516,12.850401576257017,331515.43331640057,10.808236907927817,116678.44480326709,13.032723133050972,0.057667631101211626,-111965.87404134571,1.0396066851871055,1.0045551432271393,108169.24723528113,108318852978219.1,0.0,-27535.789477792598,20
421,108318857704837.78,8665508616387.022,99653349088450.77,-16246.961407940373,316.1770720293055,12.66487021757966,299434.70718408085,9.740931668628386,-65253.05929795733,12.847191774373615,0.06436075123958777,-182459.20193837397,1.0352151663776687,1.0364779518378555,183231.854259997,108318853409980.88,0.0,-336750.1893891726,11
422,108318858901328.94,8665508712106.315,99653350189222.62,-13478.407172535242,470.6633548656001,12.924590716163317,381974.10776885104,10.25076125460939,82212.22351274133,13.10691227295727,0.1111140551834033,-165700.1790725421,1.0526809308151628,0.9902635045477982,149902.34807262922,108318857679676.84,0.0,-85196.04220349902,13
